old_url,old_path,classification,redirect_status,target,local_target_exists,chain
"https://oztimberfloor.com.au/","/","exact new match","rewrite 404","/","true","/"
"https://oztimberfloor.com.au/169-2/","/169-2/","close topical match","301","/commercial-flooring-sydney/","true","/169-2/ > /commercial-flooring-sydney/"
"https://oztimberfloor.com.au/3-reasons-why-modern-homes-use-engineered-oak-flooring-in-sydney/","/3-reasons-why-modern-homes-use-engineered-oak-flooring-in-sydney/","close topical match","301","/guides/3-reasons-why-modern-homes-use-engineered-oak-flooring-in-sydney/","true","/3-reasons-why-modern-homes-use-engineered-oak-flooring-in-sydney/ > /guides/3-reasons-why-modern-homes-use-engineered-oak-flooring-in-sydney/"
"https://oztimberfloor.com.au/3-services-timber-floor-installers-in-sydney-can-do-for-you/","/3-services-timber-floor-installers-in-sydney-can-do-for-you/","close topical match","301","/guides/3-services-timber-floor-installers-in-sydney-can-do-for-you/","true","/3-services-timber-floor-installers-in-sydney-can-do-for-you/ > /guides/3-services-timber-floor-installers-in-sydney-can-do-for-you/"
"https://oztimberfloor.com.au/5-tell-tale-signs-engineered-timber-flooring-is-right-for-your-property/","/5-tell-tale-signs-engineered-timber-flooring-is-right-for-your-property/","close topical match","301","/guides/5-tell-tale-signs-engineered-timber-flooring-is-right-for-your-property/","true","/5-tell-tale-signs-engineered-timber-flooring-is-right-for-your-property/ > /guides/5-tell-tale-signs-engineered-timber-flooring-is-right-for-your-property/"
"https://oztimberfloor.com.au/about-us/","/about-us/","close topical match","301","/about/","true","/about-us/ > /about/"
"https://oztimberfloor.com.au/artisan-oak/","/artisan-oak/","close topical match","301","/ranges/artisan-oak/","true","/artisan-oak/ > /ranges/artisan-oak/"
"https://oztimberfloor.com.au/aspire-hybrid/","/aspire-hybrid/","close topical match","301","/ranges/aspire/","true","/aspire-hybrid/ > /ranges/aspire/"
"https://oztimberfloor.com.au/bamboo/","/bamboo/","close topical match","301","/bamboo-flooring-sydney/","true","/bamboo/ > /bamboo-flooring-sydney/"
"https://oztimberfloor.com.au/blogs/","/blogs/","close topical match","301","/guides/","true","/blogs/ > /guides/"
"https://oztimberfloor.com.au/blogs/page/2/","/blogs/page/2/","close topical match","301","/guides/","true","/blogs/page/2/ > /guides/"
"https://oztimberfloor.com.au/bt-bamboo/","/bt-bamboo/","close topical match","301","/bamboo-flooring-sydney/","true","/bt-bamboo/ > /bamboo-flooring-sydney/"
"https://oztimberfloor.com.au/choosing-office-flooring-durability-design-performance/","/choosing-office-flooring-durability-design-performance/","close topical match","301","/guides/choosing-office-flooring-durability-design-performance/","true","/choosing-office-flooring-durability-design-performance/ > /guides/choosing-office-flooring-durability-design-performance/"
"https://oztimberfloor.com.au/commercial-flooring/","/commercial-flooring/","close topical match","301","/commercial-flooring-sydney/","true","/commercial-flooring/ > /commercial-flooring-sydney/"
"https://oztimberfloor.com.au/commercial-timber-flooring-high-traffic-spaces-sydney/","/commercial-timber-flooring-high-traffic-spaces-sydney/","close topical match","301","/guides/commercial-timber-flooring-high-traffic-spaces-sydney/","true","/commercial-timber-flooring-high-traffic-spaces-sydney/ > /guides/commercial-timber-flooring-high-traffic-spaces-sydney/"
"https://oztimberfloor.com.au/commercial-timber-flooring-specialist-sydney-builders-designers/","/commercial-timber-flooring-specialist-sydney-builders-designers/","close topical match","301","/guides/commercial-timber-flooring-specialist-sydney-builders-designers/","true","/commercial-timber-flooring-specialist-sydney-builders-designers/ > /guides/commercial-timber-flooring-specialist-sydney-builders-designers/"
"https://oztimberfloor.com.au/common-questions-we-get-as-hybrid-floor-installers-in-sydney/","/common-questions-we-get-as-hybrid-floor-installers-in-sydney/","close topical match","301","/guides/common-questions-we-get-as-hybrid-floor-installers-in-sydney/","true","/common-questions-we-get-as-hybrid-floor-installers-in-sydney/ > /guides/common-questions-we-get-as-hybrid-floor-installers-in-sydney/"
"https://oztimberfloor.com.au/contact-us/","/contact-us/","close topical match","301","/contact/","true","/contact-us/ > /contact/"
"https://oztimberfloor.com.au/easiplank/","/easiplank/","close topical match","301","/ranges/easi-plank/","true","/easiplank/ > /ranges/easi-plank/"
"https://oztimberfloor.com.au/elk-falls/","/elk-falls/","close topical match","301","/ranges/elk-falls/","true","/elk-falls/ > /ranges/elk-falls/"
"https://oztimberfloor.com.au/engineered-timber-flooring/","/engineered-timber-flooring/","close topical match","301","/engineered-timber-flooring-sydney/","true","/engineered-timber-flooring/ > /engineered-timber-flooring-sydney/"
"https://oztimberfloor.com.au/faqs/","/faqs/","exact new match","rewrite 200","/faqs/","true","/faqs/"
"https://oztimberfloor.com.au/fiddleback/","/fiddleback/","close topical match","301","/ranges/fiddleback/","true","/fiddleback/ > /ranges/fiddleback/"
"https://oztimberfloor.com.au/floor-levelling/","/floor-levelling/","close topical match","301","/floor-levelling-sydney/","true","/floor-levelling/ > /floor-levelling-sydney/"
"https://oztimberfloor.com.au/gallery/","/gallery/","close topical match","301","/projects/","true","/gallery/ > /projects/"
"https://oztimberfloor.com.au/grand-oak/","/grand-oak/","close topical match","301","/ranges/grand-oak/","true","/grand-oak/ > /ranges/grand-oak/"
"https://oztimberfloor.com.au/guide-to-choosing-the-right-vinyl-timber-flooring/","/guide-to-choosing-the-right-vinyl-timber-flooring/","close topical match","301","/guides/guide-to-choosing-the-right-vinyl-timber-flooring/","true","/guide-to-choosing-the-right-vinyl-timber-flooring/ > /guides/guide-to-choosing-the-right-vinyl-timber-flooring/"
"https://oztimberfloor.com.au/hire-over-diy/","/hire-over-diy/","close topical match","301","/guides/hire-over-diy/","true","/hire-over-diy/ > /guides/hire-over-diy/"
"https://oztimberfloor.com.au/how-hybrid-timber-flooring-performs-in-sydney-apartments/","/how-hybrid-timber-flooring-performs-in-sydney-apartments/","close topical match","301","/guides/how-hybrid-timber-flooring-performs-in-sydney-apartments/","true","/how-hybrid-timber-flooring-performs-in-sydney-apartments/ > /guides/how-hybrid-timber-flooring-performs-in-sydney-apartments/"
"https://oztimberfloor.com.au/hybrid/","/hybrid/","close topical match","301","/hybrid-flooring-sydney/","true","/hybrid/ > /hybrid-flooring-sydney/"
"https://oztimberfloor.com.au/hydroplank-wpc/","/hydroplank-wpc/","close topical match","301","/ranges/hydroplank-wpc/","true","/hydroplank-wpc/ > /ranges/hydroplank-wpc/"
"https://oztimberfloor.com.au/infinite-laminate-2/","/infinite-laminate-2/","close topical match","301","/ranges/infinite/","true","/infinite-laminate-2/ > /ranges/infinite/"
"https://oztimberfloor.com.au/innovakitchens/","/innovakitchens/","obsolete 410","410","/innovakitchens/","false","/innovakitchens/"
"https://oztimberfloor.com.au/kronoswiss-aquastop/","/kronoswiss-aquastop/","close topical match","301","/ranges/kronoswiss-aquastop/","true","/kronoswiss-aquastop/ > /ranges/kronoswiss-aquastop/"
"https://oztimberfloor.com.au/laminate/","/laminate/","close topical match","301","/laminate-flooring-sydney/","true","/laminate/ > /laminate-flooring-sydney/"
"https://oztimberfloor.com.au/laying-the-foundations-right-why-floor-levelling-matters-for-your-timber-flooring/","/laying-the-foundations-right-why-floor-levelling-matters-for-your-timber-flooring/","close topical match","301","/guides/laying-the-foundations-right-why-floor-levelling-matters-for-your-timber-flooring/","true","/laying-the-foundations-right-why-floor-levelling-matters-for-your-timber-flooring/ > /guides/laying-the-foundations-right-why-floor-levelling-matters-for-your-timber-flooring/"
"https://oztimberfloor.com.au/local-supply-installation-and-custom-finish-options-for-commercial-timber-flooring/","/local-supply-installation-and-custom-finish-options-for-commercial-timber-flooring/","close topical match","301","/guides/local-supply-installation-and-custom-finish-options-for-commercial-timber-flooring/","true","/local-supply-installation-and-custom-finish-options-for-commercial-timber-flooring/ > /guides/local-supply-installation-and-custom-finish-options-for-commercial-timber-flooring/"
"https://oztimberfloor.com.au/luxury-hybrid/","/luxury-hybrid/","close topical match","301","/ranges/luxury-hybrid/","true","/luxury-hybrid/ > /ranges/luxury-hybrid/"
"https://oztimberfloor.com.au/manufactured-wood/","/manufactured-wood/","close topical match","301","/engineered-timber-flooring-sydney/","true","/manufactured-wood/ > /engineered-timber-flooring-sydney/"
"https://oztimberfloor.com.au/oak-flooring-sydney/","/oak-flooring-sydney/","close topical match","301","/engineered-timber-flooring-sydney/","true","/oak-flooring-sydney/ > /engineered-timber-flooring-sydney/"
"https://oztimberfloor.com.au/oakleaf-laminate/","/oakleaf-laminate/","close topical match","301","/ranges/oakleaf-laminate/","true","/oakleaf-laminate/ > /ranges/oakleaf-laminate/"
"https://oztimberfloor.com.au/oakstep-laminate/","/oakstep-laminate/","close topical match","301","/ranges/oak-step/","true","/oakstep-laminate/ > /ranges/oak-step/"
"https://oztimberfloor.com.au/office-flooring/","/office-flooring/","close topical match","301","/office-flooring-sydney/","true","/office-flooring/ > /office-flooring-sydney/"
"https://oztimberfloor.com.au/ornato-hybrid/","/ornato-hybrid/","close topical match","301","/ranges/ornato-hybrid/","true","/ornato-hybrid/ > /ranges/ornato-hybrid/"
"https://oztimberfloor.com.au/ornato-vinyl/","/ornato-vinyl/","close topical match","301","/ranges/ornato-vinyl/","true","/ornato-vinyl/ > /ranges/ornato-vinyl/"
"https://oztimberfloor.com.au/preference-classic/","/preference-classic/","close topical match","301","/ranges/classic-laminate/","true","/preference-classic/ > /ranges/classic-laminate/"
"https://oztimberfloor.com.au/prefinished-solid-timber/","/prefinished-solid-timber/","close topical match","301","/ranges/solid/","true","/prefinished-solid-timber/ > /ranges/solid/"
"https://oztimberfloor.com.au/prestige-oak/","/prestige-oak/","close topical match","301","/ranges/prestige-oak/","true","/prestige-oak/ > /ranges/prestige-oak/"
"https://oztimberfloor.com.au/privacy.html","/privacy.html","close topical match","301","/privacy/","true","/privacy.html > /privacy/"
"https://oztimberfloor.com.au/product-category/bamboo/","/product-category/bamboo/","close topical match","301","/bamboo-flooring-sydney/","true","/product-category/bamboo/ > /bamboo-flooring-sydney/"
"https://oztimberfloor.com.au/product-category/bamboo/stonewood-bamboo/","/product-category/bamboo/stonewood-bamboo/","close topical match","301","/bamboo-flooring-sydney/","true","/product-category/bamboo/stonewood-bamboo/ > /bamboo-flooring-sydney/"
"https://oztimberfloor.com.au/product-category/bamboo/verdura-bamboo/","/product-category/bamboo/verdura-bamboo/","close topical match","301","/bamboo-flooring-sydney/","true","/product-category/bamboo/verdura-bamboo/ > /bamboo-flooring-sydney/"
"https://oztimberfloor.com.au/product-category/engineered-timber/","/product-category/engineered-timber/","close topical match","301","/engineered-timber-flooring-sydney/","true","/product-category/engineered-timber/ > /engineered-timber-flooring-sydney/"
"https://oztimberfloor.com.au/product-category/engineered-timber/artisan-oak/","/product-category/engineered-timber/artisan-oak/","close topical match","301","/ranges/artisan-oak/","true","/product-category/engineered-timber/artisan-oak/ > /ranges/artisan-oak/"
"https://oztimberfloor.com.au/product-category/engineered-timber/grand-oak-14-5mm/","/product-category/engineered-timber/grand-oak-14-5mm/","close topical match","301","/ranges/grand-oak-14-5mm/","true","/product-category/engineered-timber/grand-oak-14-5mm/ > /ranges/grand-oak-14-5mm/"
"https://oztimberfloor.com.au/product-category/engineered-timber/grand-oak/","/product-category/engineered-timber/grand-oak/","close topical match","301","/ranges/grand-oak/","true","/product-category/engineered-timber/grand-oak/ > /ranges/grand-oak/"
"https://oztimberfloor.com.au/product-category/engineered-timber/preference-fiddleback/","/product-category/engineered-timber/preference-fiddleback/","close topical match","301","/ranges/fiddleback/","true","/product-category/engineered-timber/preference-fiddleback/ > /ranges/fiddleback/"
"https://oztimberfloor.com.au/product-category/engineered-timber/preference-select-australian-timber/","/product-category/engineered-timber/preference-select-australian-timber/","close topical match","301","/ranges/select-australian-timber/","true","/product-category/engineered-timber/preference-select-australian-timber/ > /ranges/select-australian-timber/"
"https://oztimberfloor.com.au/product-category/engineered-timber/prestige-oak-15mm/","/product-category/engineered-timber/prestige-oak-15mm/","close topical match","301","/ranges/prestige-oak/","true","/product-category/engineered-timber/prestige-oak-15mm/ > /ranges/prestige-oak/"
"https://oztimberfloor.com.au/product-category/engineered-timber/prestige-oak-21mm/","/product-category/engineered-timber/prestige-oak-21mm/","close topical match","301","/ranges/prestige-oak/","true","/product-category/engineered-timber/prestige-oak-21mm/ > /ranges/prestige-oak/"
"https://oztimberfloor.com.au/product-category/engineered-timber/prestige-oak/","/product-category/engineered-timber/prestige-oak/","close topical match","301","/ranges/prestige-oak/","true","/product-category/engineered-timber/prestige-oak/ > /ranges/prestige-oak/"
"https://oztimberfloor.com.au/product-category/engineered-timber/pronto-engineered-oak/","/product-category/engineered-timber/pronto-engineered-oak/","close topical match","301","/ranges/pronto/","true","/product-category/engineered-timber/pronto-engineered-oak/ > /ranges/pronto/"
"https://oztimberfloor.com.au/product-category/engineered-timber/swish-oak/","/product-category/engineered-timber/swish-oak/","close topical match","301","/ranges/swish-oak-natura/","true","/product-category/engineered-timber/swish-oak/ > /ranges/swish-oak-natura/"
"https://oztimberfloor.com.au/product-category/hybrid/","/product-category/hybrid/","close topical match","301","/hybrid-flooring-sydney/","true","/product-category/hybrid/ > /hybrid-flooring-sydney/"
"https://oztimberfloor.com.au/product-category/hybrid/artisan-hybrid-tile/","/product-category/hybrid/artisan-hybrid-tile/","close topical match","301","/ranges/artisan-tile/","true","/product-category/hybrid/artisan-hybrid-tile/ > /ranges/artisan-tile/"
"https://oztimberfloor.com.au/product-category/hybrid/aspire-classic-width/","/product-category/hybrid/aspire-classic-width/","close topical match","301","/ranges/aspire/","true","/product-category/hybrid/aspire-classic-width/ > /ranges/aspire/"
"https://oztimberfloor.com.au/product-category/hybrid/aspire-super-width/","/product-category/hybrid/aspire-super-width/","close topical match","301","/ranges/aspire/","true","/product-category/hybrid/aspire-super-width/ > /ranges/aspire/"
"https://oztimberfloor.com.au/product-category/hybrid/easi-plank/","/product-category/hybrid/easi-plank/","close topical match","301","/ranges/easi-plank/","true","/product-category/hybrid/easi-plank/ > /ranges/easi-plank/"
"https://oztimberfloor.com.au/product-category/hybrid/etf-hybrid-spc-9mm/","/product-category/hybrid/etf-hybrid-spc-9mm/","close topical match","301","/ranges/etf-9-0mm-hybrid/","true","/product-category/hybrid/etf-hybrid-spc-9mm/ > /ranges/etf-9-0mm-hybrid/"
"https://oztimberfloor.com.au/product-category/hybrid/hydroplank-wpc/","/product-category/hybrid/hydroplank-wpc/","close topical match","301","/ranges/hydroplank-wpc/","true","/product-category/hybrid/hydroplank-wpc/ > /ranges/hydroplank-wpc/"
"https://oztimberfloor.com.au/product-category/hybrid/luxury-hybrid/","/product-category/hybrid/luxury-hybrid/","close topical match","301","/ranges/luxury-hybrid/","true","/product-category/hybrid/luxury-hybrid/ > /ranges/luxury-hybrid/"
"https://oztimberfloor.com.au/product-category/hybrid/ornato-hybrid/","/product-category/hybrid/ornato-hybrid/","close topical match","301","/ranges/ornato-hybrid/","true","/product-category/hybrid/ornato-hybrid/ > /ranges/ornato-hybrid/"
"https://oztimberfloor.com.au/product-category/hybrid/stone-floor-marble/","/product-category/hybrid/stone-floor-marble/","close topical match","301","/ranges/stone-floor-tile/","true","/product-category/hybrid/stone-floor-marble/ > /ranges/stone-floor-tile/"
"https://oztimberfloor.com.au/product-category/hybrid/stone-floor-tile/","/product-category/hybrid/stone-floor-tile/","close topical match","301","/ranges/stone-floor-tile/","true","/product-category/hybrid/stone-floor-tile/ > /ranges/stone-floor-tile/"
"https://oztimberfloor.com.au/product-category/hybrid/stone-floor-timber/","/product-category/hybrid/stone-floor-timber/","close topical match","301","/ranges/stone-floor-timber/","true","/product-category/hybrid/stone-floor-timber/ > /ranges/stone-floor-timber/"
"https://oztimberfloor.com.au/product-category/hybrid/storm-luxury-hybrid-planks/","/product-category/hybrid/storm-luxury-hybrid-planks/","close topical match","301","/ranges/storm-luxury/","true","/product-category/hybrid/storm-luxury-hybrid-planks/ > /ranges/storm-luxury/"
"https://oztimberfloor.com.au/product-category/laminate/","/product-category/laminate/","close topical match","301","/laminate-flooring-sydney/","true","/product-category/laminate/ > /laminate-flooring-sydney/"
"https://oztimberfloor.com.au/product-category/laminate/infinite-laminate/","/product-category/laminate/infinite-laminate/","close topical match","301","/ranges/infinite/","true","/product-category/laminate/infinite-laminate/ > /ranges/infinite/"
"https://oztimberfloor.com.au/product-category/laminate/kronoswiss-aquastop-laminate-12mm/","/product-category/laminate/kronoswiss-aquastop-laminate-12mm/","close topical match","301","/ranges/kronoswiss-aquastop-laminate-12mm/","true","/product-category/laminate/kronoswiss-aquastop-laminate-12mm/ > /ranges/kronoswiss-aquastop-laminate-12mm/"
"https://oztimberfloor.com.au/product-category/laminate/kronoswiss-aquastop-laminate-14mm/","/product-category/laminate/kronoswiss-aquastop-laminate-14mm/","close topical match","301","/ranges/kronoswiss-aquastop-laminate-14mm/","true","/product-category/laminate/kronoswiss-aquastop-laminate-14mm/ > /ranges/kronoswiss-aquastop-laminate-14mm/"
"https://oztimberfloor.com.au/product-category/laminate/kronoswiss-aquastop-laminate-8mm/","/product-category/laminate/kronoswiss-aquastop-laminate-8mm/","close topical match","301","/ranges/kronoswiss-aquastop-laminate-8mm/","true","/product-category/laminate/kronoswiss-aquastop-laminate-8mm/ > /ranges/kronoswiss-aquastop-laminate-8mm/"
"https://oztimberfloor.com.au/product-category/laminate/oakleaf-laminate/","/product-category/laminate/oakleaf-laminate/","close topical match","301","/ranges/oakleaf-laminate/","true","/product-category/laminate/oakleaf-laminate/ > /ranges/oakleaf-laminate/"
"https://oztimberfloor.com.au/product-category/laminate/preference-classic-laminate/","/product-category/laminate/preference-classic-laminate/","close topical match","301","/ranges/classic-laminate/","true","/product-category/laminate/preference-classic-laminate/ > /ranges/classic-laminate/"
"https://oztimberfloor.com.au/product-category/laminate/reflections-laminate/","/product-category/laminate/reflections-laminate/","close topical match","301","/ranges/reflections/","true","/product-category/laminate/reflections-laminate/ > /ranges/reflections/"
"https://oztimberfloor.com.au/product-category/laminate/swish-aquastop-laminate/","/product-category/laminate/swish-aquastop-laminate/","close topical match","301","/ranges/swish-laminate-aqua/","true","/product-category/laminate/swish-aquastop-laminate/ > /ranges/swish-laminate-aqua/"
"https://oztimberfloor.com.au/product-category/laminate/swish-laminate/","/product-category/laminate/swish-laminate/","close topical match","301","/ranges/swish-laminate/","true","/product-category/laminate/swish-laminate/ > /ranges/swish-laminate/"
"https://oztimberfloor.com.au/product-category/laminate/villeroy-boch-aquastop-10mm/","/product-category/laminate/villeroy-boch-aquastop-10mm/","close topical match","301","/ranges/villeroy-boch-aquastop-10mm/","true","/product-category/laminate/villeroy-boch-aquastop-10mm/ > /ranges/villeroy-boch-aquastop-10mm/"
"https://oztimberfloor.com.au/product-category/laminate/villeroy-boch-aquastop-12mm/","/product-category/laminate/villeroy-boch-aquastop-12mm/","close topical match","301","/ranges/villeroy-boch-aquastop-12mm/","true","/product-category/laminate/villeroy-boch-aquastop-12mm/ > /ranges/villeroy-boch-aquastop-12mm/"
"https://oztimberfloor.com.au/product-category/laminate/villeroy-boch-aquastop-8mm/","/product-category/laminate/villeroy-boch-aquastop-8mm/","close topical match","301","/ranges/villeroy-boch-aquastop-8mm/","true","/product-category/laminate/villeroy-boch-aquastop-8mm/ > /ranges/villeroy-boch-aquastop-8mm/"
"https://oztimberfloor.com.au/product-category/solid-timber/","/product-category/solid-timber/","close topical match","301","/solid-timber-flooring-sydney/","true","/product-category/solid-timber/ > /solid-timber-flooring-sydney/"
"https://oztimberfloor.com.au/product-category/solid-timber/australian-raw-hardwood-timber/","/product-category/solid-timber/australian-raw-hardwood-timber/","close topical match","301","/ranges/solid/","true","/product-category/solid-timber/australian-raw-hardwood-timber/ > /ranges/solid/"
"https://oztimberfloor.com.au/product-category/solid-timber/topdeck-pre-finished-solid-timber/","/product-category/solid-timber/topdeck-pre-finished-solid-timber/","close topical match","301","/ranges/solid/","true","/product-category/solid-timber/topdeck-pre-finished-solid-timber/ > /ranges/solid/"
"https://oztimberfloor.com.au/product-category/uncategorized/","/product-category/uncategorized/","obsolete 410","410","/product-category/uncategorized/","false","/product-category/uncategorized/"
"https://oztimberfloor.com.au/product-category/vinyl/","/product-category/vinyl/","close topical match","301","/vinyl-flooring-sydney/","true","/product-category/vinyl/ > /vinyl-flooring-sydney/"
"https://oztimberfloor.com.au/product-category/vinyl/ornato-vinyl/","/product-category/vinyl/ornato-vinyl/","close topical match","301","/ranges/ornato-vinyl/","true","/product-category/vinyl/ornato-vinyl/ > /ranges/ornato-vinyl/"
"https://oztimberfloor.com.au/product/artisan-biarritz/","/product/artisan-biarritz/","close topical match","301","/products/artisan-biarritz/","true","/product/artisan-biarritz/ > /products/artisan-biarritz/"
"https://oztimberfloor.com.au/product/artisan-black-maquina/","/product/artisan-black-maquina/","close topical match","301","/products/artisan-black-maquina/","true","/product/artisan-black-maquina/ > /products/artisan-black-maquina/"
"https://oztimberfloor.com.au/product/artisan-brittany-grey/","/product/artisan-brittany-grey/","close topical match","301","/products/artisan-brittany-grey/","true","/product/artisan-brittany-grey/ > /products/artisan-brittany-grey/"
"https://oztimberfloor.com.au/product/artisan-calacatta/","/product/artisan-calacatta/","close topical match","301","/products/artisan-tile-calacatta/","true","/product/artisan-calacatta/ > /products/artisan-tile-calacatta/"
"https://oztimberfloor.com.au/product/artisan-calcatta/","/product/artisan-calcatta/","close topical match","301","/products/artisan-tile-calacatta/","true","/product/artisan-calcatta/ > /products/artisan-tile-calacatta/"
"https://oztimberfloor.com.au/product/artisan-casper-white/","/product/artisan-casper-white/","close topical match","301","/products/artisan-casper-white/","true","/product/artisan-casper-white/ > /products/artisan-casper-white/"
"https://oztimberfloor.com.au/product/artisan-chanterelle/","/product/artisan-chanterelle/","close topical match","301","/products/artisan-chanterelle/","true","/product/artisan-chanterelle/ > /products/artisan-chanterelle/"
"https://oztimberfloor.com.au/product/artisan-chantilly/","/product/artisan-chantilly/","close topical match","301","/products/artisan-chantilly/","true","/product/artisan-chantilly/ > /products/artisan-chantilly/"
"https://oztimberfloor.com.au/product/artisan-cotton-wood/","/product/artisan-cotton-wood/","close topical match","301","/products/artisan-cotton-wood/","true","/product/artisan-cotton-wood/ > /products/artisan-cotton-wood/"
"https://oztimberfloor.com.au/product/artisan-crema-marfil/","/product/artisan-crema-marfil/","close topical match","301","/products/artisan-tile-crema-marfil/","true","/product/artisan-crema-marfil/ > /products/artisan-tile-crema-marfil/"
"https://oztimberfloor.com.au/product/artisan-dover-grey/","/product/artisan-dover-grey/","close topical match","301","/products/artisan-dover-grey/","true","/product/artisan-dover-grey/ > /products/artisan-dover-grey/"
"https://oztimberfloor.com.au/product/artisan-grema-marfil/","/product/artisan-grema-marfil/","close topical match","301","/products/artisan-tile-crema-marfil/","true","/product/artisan-grema-marfil/ > /products/artisan-tile-crema-marfil/"
"https://oztimberfloor.com.au/product/artisan-grigio/","/product/artisan-grigio/","close topical match","301","/products/artisan-grigio/","true","/product/artisan-grigio/ > /products/artisan-grigio/"
"https://oztimberfloor.com.au/product/artisan-jasper-grey/","/product/artisan-jasper-grey/","close topical match","301","/products/artisan-jasper-grey/","true","/product/artisan-jasper-grey/ > /products/artisan-jasper-grey/"
"https://oztimberfloor.com.au/product/artisan-madison/","/product/artisan-madison/","close topical match","301","/products/artisan-madison/","true","/product/artisan-madison/ > /products/artisan-madison/"
"https://oztimberfloor.com.au/product/artisan-monaco-brown/","/product/artisan-monaco-brown/","close topical match","301","/products/artisan-monaco-brown/","true","/product/artisan-monaco-brown/ > /products/artisan-monaco-brown/"
"https://oztimberfloor.com.au/product/artisan-montreux/","/product/artisan-montreux/","close topical match","301","/products/artisan-montreux/","true","/product/artisan-montreux/ > /products/artisan-montreux/"
"https://oztimberfloor.com.au/product/artisan-natural-classic/","/product/artisan-natural-classic/","close topical match","301","/products/artisan-natural-classic/","true","/product/artisan-natural-classic/ > /products/artisan-natural-classic/"
"https://oztimberfloor.com.au/product/artisan-naturalle/","/product/artisan-naturalle/","close topical match","301","/products/artisan-naturalle/","true","/product/artisan-naturalle/ > /products/artisan-naturalle/"
"https://oztimberfloor.com.au/product/artisan-oxford-grey/","/product/artisan-oxford-grey/","close topical match","301","/products/artisan-oxford-grey/","true","/product/artisan-oxford-grey/ > /products/artisan-oxford-grey/"
"https://oztimberfloor.com.au/product/artisan-pietra-grey/","/product/artisan-pietra-grey/","close topical match","301","/products/artisan-pietra-grey/","true","/product/artisan-pietra-grey/ > /products/artisan-pietra-grey/"
"https://oztimberfloor.com.au/product/artisan-provence/","/product/artisan-provence/","close topical match","301","/products/artisan-provence/","true","/product/artisan-provence/ > /products/artisan-provence/"
"https://oztimberfloor.com.au/product/artisan-romandie/","/product/artisan-romandie/","close topical match","301","/products/artisan-romandie/","true","/product/artisan-romandie/ > /products/artisan-romandie/"
"https://oztimberfloor.com.au/product/artisan-valley-beige/","/product/artisan-valley-beige/","close topical match","301","/products/artisan-valley-beige/","true","/product/artisan-valley-beige/ > /products/artisan-valley-beige/"
"https://oztimberfloor.com.au/product/artisan-volcano/","/product/artisan-volcano/","close topical match","301","/products/artisan-volcano/","true","/product/artisan-volcano/ > /products/artisan-volcano/"
"https://oztimberfloor.com.au/product/artisan-woodlands/","/product/artisan-woodlands/","close topical match","301","/products/artisan-woodlands/","true","/product/artisan-woodlands/ > /products/artisan-woodlands/"
"https://oztimberfloor.com.au/product/aspire-barn-oak/","/product/aspire-barn-oak/","close topical match","301","/products/aspire-barn-oak/","true","/product/aspire-barn-oak/ > /products/aspire-barn-oak/"
"https://oztimberfloor.com.au/product/aspire-buckskin/","/product/aspire-buckskin/","close topical match","301","/products/aspire-buckskin/","true","/product/aspire-buckskin/ > /products/aspire-buckskin/"
"https://oztimberfloor.com.au/product/aspire-coastal-blackbutt/","/product/aspire-coastal-blackbutt/","close topical match","301","/products/aspire-coastal-blackbutt/","true","/product/aspire-coastal-blackbutt/ > /products/aspire-coastal-blackbutt/"
"https://oztimberfloor.com.au/product/aspire-crystal-lake/","/product/aspire-crystal-lake/","close topical match","301","/products/aspire-crystal-lake/","true","/product/aspire-crystal-lake/ > /products/aspire-crystal-lake/"
"https://oztimberfloor.com.au/product/aspire-homstead/","/product/aspire-homstead/","close topical match","301","/products/aspire-homstead/","true","/product/aspire-homstead/ > /products/aspire-homstead/"
"https://oztimberfloor.com.au/product/aspire-new-england-blackbutt/","/product/aspire-new-england-blackbutt/","close topical match","301","/products/aspire-new-england-blackbutt/","true","/product/aspire-new-england-blackbutt/ > /products/aspire-new-england-blackbutt/"
"https://oztimberfloor.com.au/product/aspire-nsw-spotted-gum/","/product/aspire-nsw-spotted-gum/","close topical match","301","/products/aspire-nsw-spotted-gum/","true","/product/aspire-nsw-spotted-gum/ > /products/aspire-nsw-spotted-gum/"
"https://oztimberfloor.com.au/product/aspire-pale-gorge/","/product/aspire-pale-gorge/","close topical match","301","/products/aspire-pale-gorge/","true","/product/aspire-pale-gorge/ > /products/aspire-pale-gorge/"
"https://oztimberfloor.com.au/product/aspire-qld-spotted-gum/","/product/aspire-qld-spotted-gum/","close topical match","301","/products/aspire-qld-spotted-gum/","true","/product/aspire-qld-spotted-gum/ > /products/aspire-qld-spotted-gum/"
"https://oztimberfloor.com.au/product/aspire-silver-moon/","/product/aspire-silver-moon/","close topical match","301","/products/aspire-silver-moon/","true","/product/aspire-silver-moon/ > /products/aspire-silver-moon/"
"https://oztimberfloor.com.au/product/aspire-tempest/","/product/aspire-tempest/","close topical match","301","/products/aspire-tempest/","true","/product/aspire-tempest/ > /products/aspire-tempest/"
"https://oztimberfloor.com.au/product/aspire-tumbleweed/","/product/aspire-tumbleweed/","close topical match","301","/products/aspire-tumbleweed/","true","/product/aspire-tumbleweed/ > /products/aspire-tumbleweed/"
